invoice_id,customer_id,billing_cycle_start,billing_cycle_end,plan_charge,usage_charge,vas_charge,tax_gst,late_fee,total_amount,due_date,payment_status
7928,2429,2026-08-01,2026-08-31,179.00,81.05,99.00,64.63,0.00,423.68,2026-09-15,Unpaid
7929,2432,2026-03-01,2026-03-31,649.00,45.13,0.00,124.94,0.00,819.07,2026-04-15,Paid
7930,2432,2026-04-01,2026-04-30,649.00,92.49,0.00,133.47,0.00,874.96,2026-05-15,Paid
7931,2432,2026-05-01,2026-05-31,649.00,15.65,0.00,119.64,0.00,784.29,2026-06-15,Paid
7932,2432,2026-06-01,2026-06-30,649.00,39.38,49.00,132.73,0.00,870.11,2026-07-15,Unpaid
7933,2432,2026-07-01,2026-07-31,649.00,69.94,0.00,129.41,0.00,848.35,2026-08-15,Paid
7934,2432,2026-08-01,2026-08-31,649.00,2.69,0.00,117.30,0.00,768.99,2026-09-15,Unpaid
7935,2438,2026-03-01,2026-03-31,899.00,98.84,0.00,179.61,41.52,1218.97,2026-04-15,Overdue
7936,2438,2026-04-01,2026-04-30,899.00,88.79,49.00,186.62,0.00,1223.41,2026-05-15,Unpaid
7937,2438,2026-05-01,2026-05-31,899.00,33.89,0.00,167.92,0.00,1100.81,2026-06-15,Paid
7938,2438,2026-06-01,2026-06-30,899.00,53.67,0.00,171.48,0.00,1124.15,2026-07-15,Paid
7939,2438,2026-07-01,2026-07-31,899.00,82.30,0.00,176.63,0.00,1157.93,2026-08-15,Unpaid
7940,2438,2026-08-01,2026-08-31,899.00,49.75,0.00,170.78,0.00,1119.53,2026-09-15,Unpaid
7941,2440,2026-03-01,2026-03-31,499.00,77.03,29.00,108.91,0.00,713.94,2026-04-15,Paid
7942,2440,2026-04-01,2026-04-30,499.00,99.36,0.00,107.70,0.00,706.06,2026-05-15,Paid
7943,2440,2026-05-01,2026-05-31,499.00,13.68,0.00,92.28,0.00,604.96,2026-06-15,Paid
7944,2440,2026-06-01,2026-06-30,499.00,97.65,49.00,116.22,0.00,761.87,2026-07-15,Paid
7945,2440,2026-07-01,2026-07-31,499.00,30.04,0.00,95.23,0.00,624.27,2026-08-15,Paid
7946,2440,2026-08-01,2026-08-31,499.00,25.39,49.00,103.21,0.00,676.60,2026-09-15,Unpaid
7947,2449,2026-03-01,2026-03-31,179.00,51.29,29.00,46.67,86.56,392.52,2026-04-15,Overdue
7948,2449,2026-04-01,2026-04-30,179.00,45.13,99.00,58.16,0.00,381.29,2026-05-15,Paid
7949,2449,2026-05-01,2026-05-31,179.00,93.72,19.00,52.51,69.51,413.74,2026-06-15,Overdue
7950,2449,2026-06-01,2026-06-30,179.00,85.91,0.00,47.68,0.00,312.59,2026-07-15,Paid
7951,2449,2026-07-01,2026-07-31,179.00,65.79,0.00,44.06,0.00,288.85,2026-08-15,Unpaid
7952,2449,2026-08-01,2026-08-31,179.00,22.19,99.00,54.03,0.00,354.22,2026-09-15,Unpaid
7953,2450,2026-03-01,2026-03-31,179.00,20.59,29.00,41.15,0.00,269.74,2026-04-15,Paid
7954,2450,2026-04-01,2026-04-30,179.00,58.42,0.00,42.74,0.00,280.16,2026-05-15,Paid
7955,2450,2026-05-01,2026-05-31,179.00,56.89,0.00,42.46,0.00,278.35,2026-06-15,Paid
7956,2450,2026-06-01,2026-06-30,179.00,51.84,49.00,50.37,0.00,330.21,2026-07-15,Paid
7957,2450,2026-07-01,2026-07-31,179.00,83.13,0.00,47.18,0.00,309.31,2026-08-15,Unpaid
7958,2450,2026-08-01,2026-08-31,179.00,20.01,0.00,35.82,0.00,234.83,2026-09-15,Unpaid
7959,2452,2026-03-01,2026-03-31,399.00,8.99,0.00,73.44,0.00,481.43,2026-04-15,Paid
7960,2452,2026-04-01,2026-04-30,399.00,60.90,0.00,82.78,0.00,542.68,2026-05-15,Unpaid
7961,2452,2026-05-01,2026-05-31,399.00,9.24,0.00,73.48,0.00,481.72,2026-06-15,Paid
7962,2452,2026-06-01,2026-06-30,399.00,48.11,0.00,80.48,0.00,527.59,2026-07-15,Paid
7963,2452,2026-07-01,2026-07-31,399.00,10.49,0.00,73.71,0.00,483.20,2026-08-15,Paid
7964,2452,2026-08-01,2026-08-31,399.00,18.92,29.00,80.45,0.00,527.37,2026-09-15,Unpaid
7965,2455,2026-03-01,2026-03-31,249.00,55.22,0.00,54.76,0.00,358.98,2026-04-15,Unpaid
7966,2455,2026-04-01,2026-04-30,249.00,24.55,99.00,67.06,0.00,439.61,2026-05-15,Paid
7967,2455,2026-05-01,2026-05-31,249.00,19.93,0.00,48.41,0.00,317.34,2026-06-15,Paid
7968,2455,2026-06-01,2026-06-30,249.00,13.03,29.00,52.39,0.00,343.42,2026-07-15,Paid
7969,2455,2026-07-01,2026-07-31,249.00,42.01,99.00,70.20,0.00,460.21,2026-08-15,Unpaid
7970,2455,2026-08-01,2026-08-31,249.00,63.69,29.00,61.50,0.00,403.19,2026-09-15,Paid
7971,2456,2026-03-01,2026-03-31,399.00,41.15,49.00,88.05,0.00,577.20,2026-04-15,Paid
7972,2456,2026-04-01,2026-04-30,399.00,82.07,0.00,86.59,88.58,656.24,2026-05-15,Overdue
7973,2456,2026-05-01,2026-05-31,399.00,64.17,0.00,83.37,35.42,581.96,2026-06-15,Overdue
7974,2456,2026-06-01,2026-06-30,399.00,98.08,19.00,92.89,0.00,608.97,2026-07-15,Paid
7975,2456,2026-07-01,2026-07-31,399.00,94.91,19.00,92.32,0.00,605.23,2026-08-15,Unpaid
7976,2456,2026-08-01,2026-08-31,399.00,66.79,99.00,101.66,0.00,666.45,2026-09-15,Unpaid
7977,2459,2026-03-01,2026-03-31,899.00,54.99,0.00,171.72,35.50,1161.21,2026-04-15,Overdue
7978,2459,2026-04-01,2026-04-30,899.00,94.63,29.00,184.07,0.00,1206.70,2026-05-15,Unpaid
7979,2459,2026-05-01,2026-05-31,899.00,97.91,49.00,188.26,0.00,1234.17,2026-06-15,Paid
7980,2459,2026-06-01,2026-06-30,899.00,20.44,19.00,168.92,0.00,1107.36,2026-07-15,Paid
7981,2459,2026-07-01,2026-07-31,899.00,81.72,0.00,176.53,0.00,1157.25,2026-08-15,Paid
7982,2459,2026-08-01,2026-08-31,899.00,48.30,99.00,188.33,0.00,1234.63,2026-09-15,Unpaid
7983,2463,2026-03-01,2026-03-31,699.00,88.74,29.00,147.01,0.00,963.75,2026-04-15,Paid
7984,2463,2026-04-01,2026-04-30,699.00,24.66,99.00,148.08,0.00,970.74,2026-05-15,Paid
7985,2463,2026-05-01,2026-05-31,699.00,64.03,19.00,140.77,0.00,922.80,2026-06-15,Unpaid
7986,2463,2026-06-01,2026-06-30,699.00,55.56,29.00,141.04,34.84,959.44,2026-07-15,Overdue
7987,2463,2026-07-01,2026-07-31,699.00,76.98,0.00,139.68,0.00,915.66,2026-08-15,Unpaid
7988,2463,2026-08-01,2026-08-31,699.00,45.33,49.00,142.80,0.00,936.13,2026-09-15,Unpaid
7989,2466,2026-03-01,2026-03-31,399.00,11.00,99.00,91.62,0.00,600.62,2026-04-15,Paid
7990,2466,2026-04-01,2026-04-30,399.00,67.87,49.00,92.86,46.57,655.30,2026-05-15,Overdue
7991,2466,2026-05-01,2026-05-31,399.00,93.57,49.00,97.48,0.00,639.05,2026-06-15,Paid
7992,2466,2026-06-01,2026-06-30,399.00,62.00,0.00,82.98,0.00,543.98,2026-07-15,Paid
7993,2466,2026-07-01,2026-07-31,399.00,77.38,0.00,85.75,0.00,562.13,2026-08-15,Paid
7994,2466,2026-08-01,2026-08-31,399.00,66.07,49.00,92.53,0.00,606.60,2026-09-15,Unpaid
7995,2469,2026-03-01,2026-03-31,2999.00,49.14,0.00,548.67,0.00,3596.81,2026-04-15,Paid
7996,2469,2026-04-01,2026-04-30,2999.00,21.24,0.00,543.64,0.00,3563.88,2026-05-15,Paid
7997,2469,2026-05-01,2026-05-31,2999.00,42.37,19.00,550.87,0.00,3611.24,2026-06-15,Paid
7998,2469,2026-06-01,2026-06-30,2999.00,59.33,0.00,550.50,0.00,3608.83,2026-07-15,Paid
7999,2469,2026-07-01,2026-07-31,2999.00,72.32,29.00,558.06,0.00,3658.38,2026-08-15,Paid
8000,2469,2026-08-01,2026-08-31,2999.00,98.28,49.00,566.33,0.00,3712.61,2026-09-15,Paid
8001,2471,2026-03-01,2026-03-31,99.00,28.07,19.00,26.29,58.24,230.60,2026-04-15,Overdue
8002,2471,2026-04-01,2026-04-30,99.00,64.66,49.00,38.28,0.00,250.94,2026-05-15,Unpaid
8003,2471,2026-05-01,2026-05-31,99.00,0.85,29.00,23.19,0.00,152.04,2026-06-15,Paid
8004,2471,2026-06-01,2026-06-30,99.00,30.45,0.00,23.30,0.00,152.75,2026-07-15,Unpaid
8005,2471,2026-07-01,2026-07-31,99.00,36.32,99.00,42.18,0.00,276.50,2026-08-15,Paid
8006,2471,2026-08-01,2026-08-31,99.00,24.64,0.00,22.26,0.00,145.90,2026-09-15,Paid
8007,2474,2026-03-01,2026-03-31,849.00,50.93,19.00,165.41,0.00,1084.34,2026-04-15,Unpaid
8008,2474,2026-04-01,2026-04-30,849.00,71.65,19.00,169.14,0.00,1108.79,2026-05-15,Paid
8009,2474,2026-05-01,2026-05-31,849.00,14.03,19.00,158.77,0.00,1040.80,2026-06-15,Unpaid
8010,2474,2026-06-01,2026-06-30,849.00,52.38,29.00,167.47,38.58,1136.43,2026-07-15,Overdue
8011,2474,2026-07-01,2026-07-31,849.00,16.87,0.00,155.86,0.00,1021.73,2026-08-15,Unpaid
8012,2474,2026-08-01,2026-08-31,849.00,61.43,0.00,163.88,0.00,1074.31,2026-09-15,Unpaid
8013,2477,2026-03-01,2026-03-31,179.00,27.55,99.00,55.00,0.00,360.55,2026-04-15,Paid
8014,2477,2026-04-01,2026-04-30,179.00,28.41,99.00,55.15,91.47,453.03,2026-05-15,Overdue
8015,2477,2026-05-01,2026-05-31,179.00,89.07,0.00,48.25,97.87,414.19,2026-06-15,Overdue
8016,2477,2026-06-01,2026-06-30,179.00,4.43,0.00,33.02,0.00,216.45,2026-07-15,Paid
8017,2477,2026-07-01,2026-07-31,179.00,72.56,0.00,45.28,0.00,296.84,2026-08-15,Unpaid
8018,2477,2026-08-01,2026-08-31,179.00,8.37,0.00,33.73,0.00,221.10,2026-09-15,Unpaid
8019,2480,2026-03-01,2026-03-31,149.00,66.42,49.00,47.60,0.00,312.02,2026-04-15,Paid
8020,2480,2026-04-01,2026-04-30,149.00,68.61,19.00,42.59,0.00,279.20,2026-05-15,Paid
8021,2480,2026-05-01,2026-05-31,149.00,80.00,49.00,50.04,0.00,328.04,2026-06-15,Paid
8022,2480,2026-06-01,2026-06-30,149.00,44.81,0.00,34.89,0.00,228.70,2026-07-15,Unpaid
8023,2480,2026-07-01,2026-07-31,149.00,95.69,99.00,61.86,0.00,405.55,2026-08-15,Unpaid
8024,2480,2026-08-01,2026-08-31,149.00,83.10,19.00,45.20,0.00,296.30,2026-09-15,Paid
8025,2491,2026-03-01,2026-03-31,949.00,48.84,29.00,184.83,0.00,1211.67,2026-04-15,Paid
8026,2491,2026-04-01,2026-04-30,949.00,54.93,0.00,180.71,0.00,1184.64,2026-05-15,Paid
8027,2491,2026-05-01,2026-05-31,949.00,39.18,19.00,181.29,0.00,1188.47,2026-06-15,Paid
8028,2491,2026-06-01,2026-06-30,949.00,68.04,0.00,183.07,0.00,1200.11,2026-07-15,Paid
8029,2491,2026-07-01,2026-07-31,949.00,1.66,0.00,171.12,0.00,1121.78,2026-08-15,Unpaid
8030,2491,2026-08-01,2026-08-31,949.00,39.18,19.00,181.29,0.00,1188.47,2026-09-15,Unpaid
8031,2492,2026-03-01,2026-03-31,199.00,17.14,29.00,44.13,0.00,289.27,2026-04-15,Paid
8032,2492,2026-04-01,2026-04-30,199.00,49.80,0.00,44.78,0.00,293.58,2026-05-15,Paid
8033,2492,2026-05-01,2026-05-31,199.00,68.42,99.00,65.96,0.00,432.38,2026-06-15,Paid
8034,2492,2026-06-01,2026-06-30,199.00,89.33,0.00,51.90,0.00,340.23,2026-07-15,Paid
8035,2492,2026-07-01,2026-07-31,199.00,52.00,49.00,54.00,0.00,354.00,2026-08-15,Unpaid
8036,2492,2026-08-01,2026-08-31,199.00,17.38,49.00,47.77,0.00,313.15,2026-09-15,Unpaid
8037,2500,2026-03-01,2026-03-31,899.00,19.41,0.00,165.31,0.00,1083.72,2026-04-15,Paid
8038,2500,2026-04-01,2026-04-30,899.00,42.34,49.00,178.26,0.00,1168.60,2026-05-15,Unpaid
8039,2500,2026-05-01,2026-05-31,899.00,18.02,29.00,170.28,80.36,1196.66,2026-06-15,Overdue
8040,2500,2026-06-01,2026-06-30,899.00,13.33,19.00,167.64,0.00,1098.97,2026-07-15,Paid
8041,2500,2026-07-01,2026-07-31,899.00,28.24,0.00,166.90,0.00,1094.14,2026-08-15,Paid
8042,2500,2026-08-01,2026-08-31,899.00,61.57,29.00,178.12,0.00,1167.69,2026-09-15,Unpaid
8043,2501,2026-03-01,2026-03-31,199.00,33.09,29.00,47.00,0.00,308.09,2026-04-15,Paid
8044,2501,2026-04-01,2026-04-30,199.00,15.43,29.00,43.82,0.00,287.25,2026-05-15,Paid
8045,2501,2026-05-01,2026-05-31,199.00,24.26,99.00,58.01,0.00,380.27,2026-06-15,Paid
8046,2501,2026-06-01,2026-06-30,199.00,26.48,29.00,45.81,0.00,300.29,2026-07-15,Paid
8047,2501,2026-07-01,2026-07-31,199.00,91.22,99.00,70.06,0.00,459.28,2026-08-15,Paid
8048,2501,2026-08-01,2026-08-31,199.00,56.54,99.00,63.82,0.00,418.36,2026-09-15,Unpaid
8049,2504,2026-03-01,2026-03-31,299.00,8.60,49.00,64.19,0.00,420.79,2026-04-15,Paid
8050,2504,2026-04-01,2026-04-30,299.00,5.42,0.00,54.80,0.00,359.22,2026-05-15,Paid
8051,2504,2026-05-01,2026-05-31,299.00,72.79,0.00,66.92,86.37,525.08,2026-06-15,Overdue
8052,2504,2026-06-01,2026-06-30,299.00,18.48,99.00,74.97,0.00,491.45,2026-07-15,Paid
8053,2504,2026-07-01,2026-07-31,299.00,61.71,99.00,82.75,0.00,542.46,2026-08-15,Unpaid
8054,2504,2026-08-01,2026-08-31,299.00,24.56,49.00,67.06,0.00,439.62,2026-09-15,Unpaid
8055,2507,2026-03-01,2026-03-31,699.00,60.14,0.00,136.65,0.00,895.79,2026-04-15,Paid
8056,2507,2026-04-01,2026-04-30,699.00,35.24,19.00,135.58,62.14,950.96,2026-05-15,Overdue
8057,2507,2026-05-01,2026-05-31,699.00,2.54,0.00,126.28,0.00,827.82,2026-06-15,Paid
8058,2507,2026-06-01,2026-06-30,699.00,60.66,19.00,140.16,0.00,918.82,2026-07-15,Paid
8059,2507,2026-07-01,2026-07-31,699.00,61.43,49.00,145.70,0.00,955.13,2026-08-15,Paid
8060,2507,2026-08-01,2026-08-31,699.00,4.45,99.00,144.44,0.00,946.89,2026-09-15,Unpaid
8061,2508,2026-03-01,2026-03-31,899.00,11.69,0.00,163.92,0.00,1074.61,2026-04-15,Paid
8062,2508,2026-04-01,2026-04-30,899.00,47.93,49.00,179.27,57.32,1232.52,2026-05-15,Overdue
8063,2508,2026-05-01,2026-05-31,899.00,85.63,0.00,177.23,0.00,1161.86,2026-06-15,Unpaid
8064,2508,2026-06-01,2026-06-30,899.00,88.24,0.00,177.70,0.00,1164.94,2026-07-15,Unpaid
8065,2508,2026-07-01,2026-07-31,899.00,28.50,29.00,172.17,0.00,1128.67,2026-08-15,Paid
8066,2508,2026-08-01,2026-08-31,899.00,11.01,0.00,163.80,0.00,1073.81,2026-09-15,Paid
8067,2511,2026-03-01,2026-03-31,99.00,1.37,19.00,21.49,0.00,140.86,2026-04-15,Paid
8068,2511,2026-04-01,2026-04-30,99.00,34.14,99.00,41.79,0.00,273.93,2026-05-15,Paid
8069,2511,2026-05-01,2026-05-31,99.00,99.37,0.00,35.71,0.00,234.08,2026-06-15,Paid
8070,2511,2026-06-01,2026-06-30,99.00,82.50,99.00,50.49,0.00,330.99,2026-07-15,Paid
8071,2511,2026-07-01,2026-07-31,99.00,85.63,0.00,33.23,0.00,217.86,2026-08-15,Paid
8072,2511,2026-08-01,2026-08-31,99.00,45.52,0.00,26.01,0.00,170.53,2026-09-15,Unpaid
8073,2513,2026-03-01,2026-03-31,199.00,66.75,0.00,47.84,0.00,313.59,2026-04-15,Paid
8074,2513,2026-04-01,2026-04-30,199.00,16.73,99.00,56.65,0.00,371.38,2026-05-15,Paid
8075,2513,2026-05-01,2026-05-31,199.00,72.98,99.00,66.78,0.00,437.76,2026-06-15,Paid
8076,2513,2026-06-01,2026-06-30,199.00,20.39,99.00,57.31,0.00,375.70,2026-07-15,Paid
8077,2513,2026-07-01,2026-07-31,199.00,6.01,0.00,36.90,0.00,241.91,2026-08-15,Paid
8078,2513,2026-08-01,2026-08-31,199.00,75.73,29.00,54.67,0.00,358.40,2026-09-15,Unpaid
8079,2516,2026-03-01,2026-03-31,149.00,99.91,0.00,44.80,0.00,293.71,2026-04-15,Paid
8080,2516,2026-04-01,2026-04-30,149.00,71.97,29.00,44.99,59.92,354.88,2026-05-15,Overdue
8081,2516,2026-05-01,2026-05-31,149.00,37.81,0.00,33.63,0.00,220.44,2026-06-15,Paid
8082,2516,2026-06-01,2026-06-30,149.00,49.30,0.00,35.69,0.00,233.99,2026-07-15,Paid
8083,2516,2026-07-01,2026-07-31,149.00,78.06,0.00,40.87,0.00,267.93,2026-08-15,Paid
8084,2516,2026-08-01,2026-08-31,149.00,81.92,99.00,59.39,0.00,389.31,2026-09-15,Paid
8085,2523,2026-03-01,2026-03-31,249.00,68.94,99.00,75.05,0.00,491.99,2026-04-15,Paid
8086,2523,2026-04-01,2026-04-30,249.00,68.59,99.00,74.99,0.00,491.58,2026-05-15,Paid
8087,2523,2026-05-01,2026-05-31,249.00,53.48,0.00,54.45,0.00,356.93,2026-06-15,Paid
8088,2523,2026-06-01,2026-06-30,249.00,15.48,29.00,52.83,51.58,397.89,2026-07-15,Overdue
8089,2523,2026-07-01,2026-07-31,249.00,42.28,49.00,61.25,0.00,401.53,2026-08-15,Paid
8090,2523,2026-08-01,2026-08-31,249.00,87.53,49.00,69.40,0.00,454.93,2026-09-15,Paid
8091,2524,2026-03-01,2026-03-31,849.00,44.16,0.00,160.77,0.00,1053.93,2026-04-15,Unpaid
8092,2524,2026-04-01,2026-04-30,849.00,19.00,29.00,161.46,0.00,1058.46,2026-05-15,Paid
8093,2524,2026-05-01,2026-05-31,849.00,85.15,49.00,176.97,0.00,1160.12,2026-06-15,Paid
8094,2524,2026-06-01,2026-06-30,849.00,49.68,99.00,179.58,0.00,1177.26,2026-07-15,Paid
8095,2524,2026-07-01,2026-07-31,849.00,71.83,0.00,165.75,0.00,1086.58,2026-08-15,Unpaid
8096,2524,2026-08-01,2026-08-31,849.00,34.04,0.00,158.95,0.00,1041.99,2026-09-15,Unpaid
8097,2526,2026-03-01,2026-03-31,479.00,60.99,99.00,115.02,70.57,824.58,2026-04-15,Overdue
8098,2526,2026-04-01,2026-04-30,479.00,38.25,0.00,93.10,0.00,610.35,2026-05-15,Paid
8099,2526,2026-05-01,2026-05-31,479.00,58.09,99.00,114.50,0.00,750.59,2026-06-15,Paid
8100,2526,2026-06-01,2026-06-30,479.00,77.68,0.00,100.20,0.00,656.88,2026-07-15,Paid
8101,2526,2026-07-01,2026-07-31,479.00,31.27,29.00,97.07,0.00,636.34,2026-08-15,Unpaid
8102,2526,2026-08-01,2026-08-31,479.00,41.70,0.00,93.73,0.00,614.43,2026-09-15,Unpaid
8103,2527,2026-03-01,2026-03-31,899.00,49.26,29.00,175.91,0.00,1153.17,2026-04-15,Paid
8104,2527,2026-04-01,2026-04-30,899.00,34.68,19.00,171.48,68.74,1192.90,2026-05-15,Overdue
8105,2527,2026-05-01,2026-05-31,899.00,27.43,99.00,184.58,0.00,1210.01,2026-06-15,Paid
8106,2527,2026-06-01,2026-06-30,899.00,3.19,49.00,171.21,0.00,1122.40,2026-07-15,Paid
8107,2527,2026-07-01,2026-07-31,899.00,58.43,19.00,175.76,0.00,1152.19,2026-08-15,Unpaid
8108,2527,2026-08-01,2026-08-31,899.00,38.08,0.00,168.67,0.00,1105.75,2026-09-15,Paid
8109,2528,2026-03-01,2026-03-31,479.00,48.33,19.00,98.34,0.00,644.67,2026-04-15,Paid
8110,2528,2026-04-01,2026-04-30,479.00,44.92,99.00,112.13,0.00,735.05,2026-05-15,Paid
8111,2528,2026-05-01,2026-05-31,479.00,90.13,0.00,102.44,0.00,671.57,2026-06-15,Paid
8112,2528,2026-06-01,2026-06-30,479.00,6.41,29.00,92.59,0.00,607.00,2026-07-15,Paid
8113,2528,2026-07-01,2026-07-31,479.00,44.74,0.00,94.27,0.00,618.01,2026-08-15,Paid
8114,2528,2026-08-01,2026-08-31,479.00,51.87,0.00,95.56,0.00,626.43,2026-09-15,Paid
8115,2534,2026-03-01,2026-03-31,399.00,31.15,29.00,82.65,0.00,541.80,2026-04-15,Paid
8116,2534,2026-04-01,2026-04-30,399.00,12.00,29.00,79.20,0.00,519.20,2026-05-15,Paid
8117,2534,2026-05-01,2026-05-31,399.00,41.78,0.00,79.34,0.00,520.12,2026-06-15,Paid
8118,2534,2026-06-01,2026-06-30,399.00,75.62,0.00,85.43,0.00,560.05,2026-07-15,Paid
8119,2534,2026-07-01,2026-07-31,399.00,8.78,49.00,82.22,0.00,539.00,2026-08-15,Unpaid
8120,2534,2026-08-01,2026-08-31,399.00,21.33,0.00,75.66,0.00,495.99,2026-09-15,Unpaid
8121,2535,2026-03-01,2026-03-31,99.00,42.94,0.00,25.55,0.00,167.49,2026-04-15,Paid
8122,2535,2026-04-01,2026-04-30,99.00,79.79,0.00,32.18,0.00,210.97,2026-05-15,Paid
8123,2535,2026-05-01,2026-05-31,99.00,61.43,19.00,32.30,0.00,211.73,2026-06-15,Paid
8124,2535,2026-06-01,2026-06-30,99.00,19.39,0.00,21.31,0.00,139.70,2026-07-15,Unpaid
8125,2535,2026-07-01,2026-07-31,99.00,39.37,29.00,30.13,0.00,197.50,2026-08-15,Unpaid
8126,2535,2026-08-01,2026-08-31,99.00,95.84,0.00,35.07,0.00,229.91,2026-09-15,Paid
8127,2540,2026-03-01,2026-03-31,99.00,68.84,19.00,33.63,99.83,320.30,2026-04-15,Overdue
8128,2540,2026-04-01,2026-04-30,99.00,56.27,49.00,36.77,0.00,241.04,2026-05-15,Paid
8129,2540,2026-05-01,2026-05-31,99.00,91.63,0.00,34.31,65.77,290.71,2026-06-15,Overdue
8130,2540,2026-06-01,2026-06-30,99.00,53.64,99.00,45.30,0.00,296.94,2026-07-15,Paid
8131,2540,2026-07-01,2026-07-31,99.00,75.11,0.00,31.34,0.00,205.45,2026-08-15,Unpaid
8132,2540,2026-08-01,2026-08-31,99.00,40.10,19.00,28.46,0.00,186.56,2026-09-15,Unpaid
8133,2541,2026-03-01,2026-03-31,299.00,87.35,0.00,69.54,0.00,455.89,2026-04-15,Paid
8134,2541,2026-04-01,2026-04-30,299.00,90.08,0.00,70.03,0.00,459.11,2026-05-15,Paid
8135,2541,2026-05-01,2026-05-31,299.00,49.37,0.00,62.71,0.00,411.08,2026-06-15,Unpaid
8136,2541,2026-06-01,2026-06-30,299.00,11.95,29.00,61.19,0.00,401.14,2026-07-15,Paid
8137,2541,2026-07-01,2026-07-31,299.00,68.22,0.00,66.10,0.00,433.32,2026-08-15,Unpaid
8138,2541,2026-08-01,2026-08-31,299.00,80.21,0.00,68.26,0.00,447.47,2026-09-15,Paid
8139,2554,2026-03-01,2026-03-31,179.00,56.92,19.00,45.89,0.00,300.81,2026-04-15,Paid
8140,2554,2026-04-01,2026-04-30,179.00,76.89,0.00,46.06,30.69,332.64,2026-05-15,Overdue
8141,2554,2026-05-01,2026-05-31,179.00,40.91,99.00,57.40,0.00,376.31,2026-06-15,Unpaid
8142,2554,2026-06-01,2026-06-30,179.00,74.08,0.00,45.55,0.00,298.63,2026-07-15,Paid
8143,2554,2026-07-01,2026-07-31,179.00,75.16,99.00,63.57,0.00,416.73,2026-08-15,Unpaid
8144,2554,2026-08-01,2026-08-31,179.00,52.73,19.00,45.13,0.00,295.86,2026-09-15,Unpaid
8145,2556,2026-03-01,2026-03-31,849.00,29.12,0.00,158.06,28.14,1064.32,2026-04-15,Overdue
8146,2556,2026-04-01,2026-04-30,849.00,98.72,99.00,188.41,0.00,1235.13,2026-05-15,Paid
8147,2556,2026-05-01,2026-05-31,849.00,6.79,0.00,154.04,95.86,1105.69,2026-06-15,Overdue
8148,2556,2026-06-01,2026-06-30,849.00,69.86,49.00,174.21,0.00,1142.07,2026-07-15,Paid
8149,2556,2026-07-01,2026-07-31,849.00,4.90,0.00,153.70,0.00,1007.60,2026-08-15,Unpaid
8150,2556,2026-08-01,2026-08-31,849.00,21.03,0.00,156.61,0.00,1026.64,2026-09-15,Paid
8151,2563,2026-03-01,2026-03-31,849.00,73.56,19.00,169.48,0.00,1111.04,2026-04-15,Unpaid
8152,2563,2026-04-01,2026-04-30,849.00,56.19,0.00,162.93,0.00,1068.12,2026-05-15,Unpaid
8153,2563,2026-05-01,2026-05-31,849.00,90.59,29.00,174.35,54.44,1197.38,2026-06-15,Overdue
8154,2563,2026-06-01,2026-06-30,849.00,15.96,19.00,159.11,0.00,1043.07,2026-07-15,Paid
8155,2563,2026-07-01,2026-07-31,849.00,80.76,0.00,167.36,0.00,1097.12,2026-08-15,Unpaid
8156,2563,2026-08-01,2026-08-31,849.00,59.10,0.00,163.46,0.00,1071.56,2026-09-15,Paid
8157,2566,2026-03-01,2026-03-31,479.00,34.57,0.00,92.44,0.00,606.01,2026-04-15,Paid
8158,2566,2026-04-01,2026-04-30,479.00,18.00,0.00,89.46,0.00,586.46,2026-05-15,Paid
8159,2566,2026-05-01,2026-05-31,479.00,71.98,29.00,104.40,0.00,684.38,2026-06-15,Paid
8160,2566,2026-06-01,2026-06-30,479.00,87.63,99.00,119.81,0.00,785.44,2026-07-15,Paid
8161,2566,2026-07-01,2026-07-31,479.00,40.18,99.00,111.27,0.00,729.45,2026-08-15,Paid
8162,2566,2026-08-01,2026-08-31,479.00,27.37,19.00,94.57,0.00,619.94,2026-09-15,Paid
8163,2570,2026-03-01,2026-03-31,499.00,88.92,29.00,111.05,68.14,796.11,2026-04-15,Overdue
8164,2570,2026-04-01,2026-04-30,499.00,81.75,0.00,104.53,0.00,685.28,2026-05-15,Paid
8165,2570,2026-05-01,2026-05-31,499.00,21.08,49.00,102.43,0.00,671.51,2026-06-15,Paid
8166,2570,2026-06-01,2026-06-30,499.00,78.88,0.00,104.02,0.00,681.90,2026-07-15,Paid
8167,2570,2026-07-01,2026-07-31,499.00,35.52,99.00,114.03,0.00,747.55,2026-08-15,Paid
8168,2570,2026-08-01,2026-08-31,499.00,65.61,19.00,105.05,0.00,688.66,2026-09-15,Paid
8169,2573,2026-03-01,2026-03-31,479.00,98.86,49.00,112.83,0.00,739.69,2026-04-15,Paid
8170,2573,2026-04-01,2026-04-30,479.00,93.87,99.00,120.94,0.00,792.81,2026-05-15,Paid
8171,2573,2026-05-01,2026-05-31,479.00,82.25,29.00,106.24,65.39,761.88,2026-06-15,Overdue
8172,2573,2026-06-01,2026-06-30,479.00,74.12,19.00,102.98,0.00,675.10,2026-07-15,Paid
8173,2573,2026-07-01,2026-07-31,479.00,99.81,0.00,104.19,0.00,683.00,2026-08-15,Unpaid
8174,2573,2026-08-01,2026-08-31,479.00,13.03,0.00,88.57,0.00,580.60,2026-09-15,Unpaid
8175,2574,2026-03-01,2026-03-31,239.00,71.94,49.00,64.79,0.00,424.73,2026-04-15,Paid
